9,1111,2.56546216317686815,
11,1818,2.63370805433900967,
14,2857,2.44427169676246692,
18,4444,2.42410980648882424,
22,7272,2.45542942413210952,
28,11428,2.41638767602472582,
35,18285,2.41765097928726203,
44,29090,2.4097275652620902,
55,46545,2.3978807284868604,
69,74202,2.39100531410384143,
